word,is_target,arena,extracted_sentences,eligible_sentences,seed,sampled_sentences,minimum_required,threshold_met,profile_status,missing_reason,model_used
pichai,False,arxiv,2,2,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
picked,False,arxiv,469,469,11,469,100,True,OK,,456
picking,False,arxiv,513,500,11,500,100,True,OK,,453
picks,False,arxiv,264,264,11,264,100,True,OK,,256
pill,False,arxiv,16,16,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
pitch,False,arxiv,378,378,11,378,100,True,OK,,323
pittsburgh,False,arxiv,169,169,11,169,100,True,OK,,142
pixel,False,arxiv,1672,500,11,500,100,True,OK,,428
plane,False,arxiv,1199,500,11,500,100,True,OK,,443
playing,False,arxiv,1119,500,11,500,100,True,OK,,471
pleasure,False,arxiv,90,90,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
pledged,False,arxiv,9,9,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
point,False,arxiv,14488,500,11,500,100,True,OK,,456
politician,False,arxiv,19,19,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
pool,False,arxiv,1069,500,11,500,100,True,OK,,427
pop,False,arxiv,551,500,11,500,100,True,OK,,427
popular,False,arxiv,2919,500,11,500,100,True,OK,,492
popularity,False,arxiv,609,500,11,500,100,True,OK,,478
porn,False,arxiv,3,3,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
portable,False,arxiv,103,103,11,103,100,True,OK,,100
portion,False,arxiv,1086,500,11,500,100,True,OK,,485
pose,False,arxiv,2404,500,11,500,100,True,OK,,431
posing,False,arxiv,138,138,11,138,100,True,OK,,132
position,False,arxiv,5860,500,11,500,100,True,OK,,433
possible,False,arxiv,20462,500,11,500,100,True,OK,,479
possibly,False,arxiv,2215,500,11,500,100,True,OK,,485
posted,False,arxiv,265,265,11,265,100,True,OK,,249
potential,False,arxiv,7674,500,11,500,100,True,OK,,475
practical,False,arxiv,3982,500,11,500,100,True,OK,,492
practice,False,arxiv,4849,500,11,500,100,True,OK,,490
precisely,False,arxiv,2110,500,11,500,100,True,OK,,498
precision,False,arxiv,3843,500,11,500,100,True,OK,,444
predicting,False,arxiv,2187,500,11,500,100,True,OK,,470
predictions,False,arxiv,4708,500,11,500,100,True,OK,,463
prefer,False,arxiv,917,500,11,500,100,True,OK,,477
preferred,False,arxiv,1695,500,11,500,100,True,OK,,454
prepared,False,arxiv,308,308,11,308,100,True,OK,,306
preparing,False,arxiv,167,167,11,167,100,True,OK,,161
presentation,False,arxiv,989,500,11,500,100,True,OK,,487
presenting,False,arxiv,613,500,11,500,100,True,OK,,490
pressure,False,arxiv,651,500,11,500,100,True,OK,,461
pretend,False,arxiv,33,33,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
prevent,False,arxiv,1504,500,11,500,100,True,OK,,495
prevented,False,arxiv,132,132,11,132,100,True,OK,,129
principles,False,arxiv,1733,500,11,500,100,True,OK,,475
priorities,False,arxiv,410,410,11,410,100,True,OK,,389
privacy,False,arxiv,2934,500,11,500,100,True,OK,,444
private,False,arxiv,1419,500,11,500,100,True,OK,,452
pro,False,arxiv,12298,500,11,500,100,True,OK,,324
problem,False,arxiv,42355,500,11,500,100,True,OK,,440
process,False,arxiv,23917,500,11,500,100,True,OK,,469
processed,False,arxiv,1527,500,11,500,100,True,OK,,483
processing,False,arxiv,7569,500,11,500,100,True,OK,,459
producer,False,arxiv,129,129,11,129,100,True,OK,,107
produces,False,arxiv,2295,500,11,500,100,True,OK,,488
professors,False,arxiv,35,35,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
profile,False,arxiv,595,500,11,500,100,True,OK,,452
programmed,False,arxiv,217,217,11,217,100,True,OK,,212
programming,False,arxiv,5141,500,11,500,100,True,OK,,447
programs,False,arxiv,4034,500,11,500,100,True,OK,,443
prominent,False,arxiv,661,500,11,500,100,True,OK,,494
promotes,False,arxiv,150,150,11,150,100,True,OK,,148
prompts,False,arxiv,699,500,11,500,100,True,OK,,474
prop,False,arxiv,2405,500,11,500,100,True,OK,,457
prospect,False,arxiv,217,217,11,217,100,True,OK,,196
protect,False,arxiv,305,305,11,305,100,True,OK,,293
protecting,False,arxiv,149,149,11,149,100,True,OK,,147
protections,False,arxiv,24,24,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
prove,False,arxiv,5035,500,11,500,100,True,OK,,493
publicly,False,arxiv,1020,500,11,500,100,True,OK,,491
purposes,False,arxiv,1578,500,11,500,100,True,OK,,488
push,False,arxiv,438,438,11,438,100,True,OK,,402
puts,False,arxiv,418,418,11,418,100,True,OK,,407
qatar,False,arxiv,24,24,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
quantum,False,arxiv,4072,500,11,500,100,True,OK,,368
racing,False,arxiv,39,39,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
raise,False,arxiv,433,433,11,433,100,True,OK,,406
raised,False,arxiv,370,370,11,370,100,True,OK,,363
raises,False,arxiv,455,455,11,455,100,True,OK,,443
ran,False,arxiv,1643,500,11,500,100,True,OK,,468
range,False,arxiv,8004,500,11,500,100,True,OK,,467
ranging,False,arxiv,1000,500,11,500,100,True,OK,,484
ranks,False,arxiv,599,500,11,500,100,True,OK,,463
rare,False,arxiv,663,500,11,500,100,True,OK,,486
rarely,False,arxiv,590,500,11,500,100,True,OK,,498
rate,False,arxiv,11357,500,11,500,100,True,OK,,438
rather,False,arxiv,7349,500,11,500,100,True,OK,,494
raymond,False,arxiv,29,29,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
reach,False,arxiv,2787,500,11,500,100,True,OK,,474
reaches,False,arxiv,1159,500,11,500,100,True,OK,,485
reaction,False,arxiv,666,500,11,500,100,True,OK,,435
realities,False,arxiv,31,31,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
realize,False,arxiv,649,500,11,500,100,True,OK,,492
reason,False,arxiv,5070,500,11,500,100,True,OK,,491
recommend,False,arxiv,457,457,11,457,100,True,OK,,444
recommended,False,arxiv,745,500,11,500,100,True,OK,,466
recovered,False,arxiv,504,500,11,500,100,True,OK,,478
referred,False,arxiv,2173,500,11,500,100,True,OK,,488
refined,False,arxiv,267,267,11,267,100,True,OK,,256
reflects,False,arxiv,321,321,11,321,100,True,OK,,314
refuse,False,arxiv,58,58,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
registration,False,arxiv,248,248,11,248,100,True,OK,,222
regulators,False,arxiv,77,77,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
rejected,False,arxiv,528,500,11,500,100,True,OK,,463
relative,False,arxiv,5629,500,11,500,100,True,OK,,460
relied,False,arxiv,280,280,11,280,100,True,OK,,280
relying,False,arxiv,697,500,11,500,100,True,OK,,495
remain,False,arxiv,1844,500,11,500,100,True,OK,,494
remains,False,arxiv,3185,500,11,500,100,True,OK,,489
remarks,False,arxiv,515,500,11,500,100,True,OK,,497
remind,False,arxiv,105,105,11,105,100,True,OK,,105
remotely,False,arxiv,96,96,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
remove,False,arxiv,1979,500,11,500,100,True,OK,,475
rendered,False,arxiv,294,294,11,294,100,True,OK,,285
reporter,False,arxiv,31,31,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
representative,False,arxiv,1994,500,11,500,100,True,OK,,480
represented,False,arxiv,7099,500,11,500,100,True,OK,,480
require,False,arxiv,6666,500,11,500,100,True,OK,,490
required,False,arxiv,8401,500,11,500,100,True,OK,,486
requiring,False,arxiv,1408,500,11,500,100,True,OK,,488
researching,False,arxiv,35,35,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
reservation,False,arxiv,113,113,11,113,100,True,OK,,93
residence,False,arxiv,27,27,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
resist,False,arxiv,58,58,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
resisted,False,arxiv,7,7,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
resources,False,arxiv,4893,500,11,500,100,True,OK,,460
respect,False,arxiv,8419,500,11,500,100,True,OK,,470
respond,False,arxiv,768,500,11,500,100,True,OK,,494
responded,False,arxiv,105,105,11,105,100,True,OK,,103
response,False,arxiv,4726,500,11,500,100,True,OK,,452
responsibly,False,arxiv,15,15,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
restaurant,False,arxiv,528,500,11,500,100,True,OK,,421
result,False,arxiv,17646,500,11,500,100,True,OK,,475
retain,False,arxiv,536,500,11,500,100,True,OK,,488
retired,False,arxiv,20,20,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
return,False,arxiv,4677,500,11,500,100,True,OK,,412
revealed,False,arxiv,833,500,11,500,100,True,OK,,487
review,False,arxiv,4383,500,11,500,100,True,OK,,473
reviewed,False,arxiv,630,500,11,500,100,True,OK,,493
rick,False,arxiv,4,4,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
risc-v,False,arxiv,27,27,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
risks,False,arxiv,724,500,11,500,100,True,OK,,478
risky,False,arxiv,183,183,11,183,100,True,OK,,174
rivalry,False,arxiv,11,11,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
roads,False,arxiv,184,184,11,184,100,True,OK,,174
robotics,False,arxiv,1098,500,11,500,100,True,OK,,482
rocket,False,arxiv,42,42,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
rooms,False,arxiv,415,415,11,415,100,True,OK,,356
routine,False,arxiv,444,444,11,444,100,True,OK,,407
roy,False,arxiv,288,288,11,288,100,True,OK,,264
rules,False,arxiv,13366,500,11,500,100,True,OK,,453
run,False,arxiv,6317,500,11,500,100,True,OK,,465
runner,False,arxiv,67,67,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
running,False,arxiv,4196,500,11,500,100,True,OK,,471
runway,False,arxiv,23,23,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
safer,False,arxiv,108,108,11,108,100,True,OK,,107
samples,False,arxiv,11562,500,11,500,100,True,OK,,439
sand,False,arxiv,101,101,11,101,100,True,OK,,86
santa,False,arxiv,69,69,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
sarah,False,arxiv,60,60,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
satisfying,False,arxiv,2647,500,11,500,100,True,OK,,480
saying,False,arxiv,243,243,11,243,100,True,OK,,232
scans,False,arxiv,411,411,11,411,100,True,OK,,377
scarce,False,arxiv,211,211,11,211,100,True,OK,,208
schemes,False,arxiv,2193,500,11,500,100,True,OK,,464
sciences,False,arxiv,983,500,11,500,100,True,OK,,448
scored,False,arxiv,289,289,11,289,100,True,OK,,274
scrambled,False,arxiv,36,36,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
screening,False,arxiv,323,323,11,323,100,True,OK,,302
scroll,False,arxiv,19,19,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
searching,False,arxiv,1335,500,11,500,100,True,OK,,480
securing,False,arxiv,46,46,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
seeing,False,arxiv,388,388,11,388,100,True,OK,,368
selecting,False,arxiv,2421,500,11,500,100,True,OK,,478
sensor,False,arxiv,3251,500,11,500,100,True,OK,,427
sentiment,False,arxiv,2139,500,11,500,100,True,OK,,424
separated,False,arxiv,853,500,11,500,100,True,OK,,478
serves,False,arxiv,1048,500,11,500,100,True,OK,,494
service,False,arxiv,3635,500,11,500,100,True,OK,,419
serving,False,arxiv,449,449,11,449,100,True,OK,,431
session,False,arxiv,926,500,11,500,100,True,OK,,439
sessions,False,arxiv,617,500,11,500,100,True,OK,,449
settings,False,arxiv,4456,500,11,500,100,True,OK,,483
setup,False,arxiv,2570,500,11,500,100,True,OK,,472
sharply,False,arxiv,132,132,11,132,100,True,OK,,129
shift,False,arxiv,1840,500,11,500,100,True,OK,,465
shifting,False,arxiv,407,407,11,407,100,True,OK,,389
shore,False,arxiv,26,26,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
short,False,arxiv,3702,500,11,500,100,True,OK,,475
short-term,False,arxiv,776,500,11,500,100,True,OK,,486
shortly,False,arxiv,237,237,11,237,100,True,OK,,234
shows,False,arxiv,16497,500,11,500,100,True,OK,,490
shutdown,False,arxiv,21,21,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
sidelines,False,arxiv,1,1,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
significant,False,arxiv,2920,500,11,500,100,True,OK,,486
silly,False,arxiv,8,8,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
similar,False,arxiv,18369,500,11,500,100,True,OK,,486
similarly,False,arxiv,5478,500,11,500,100,True,OK,,497
simple,False,arxiv,12176,500,11,500,100,True,OK,,484
simulations,False,arxiv,2206,500,11,500,100,True,OK,,477
single,False,arxiv,14844,500,11,500,100,True,OK,,477
six,False,arxiv,1970,500,11,500,100,True,OK,,473
skeptical,False,arxiv,119,119,11,119,100,True,OK,,113
skin,False,arxiv,536,500,11,500,100,True,OK,,423
slack,False,arxiv,150,150,11,150,100,True,OK,,133
sleep,False,arxiv,198,198,11,198,100,True,OK,,176
slowly,False,arxiv,454,454,11,454,100,True,OK,,440
small,False,arxiv,12207,500,11,500,100,True,OK,,480
smaller,False,arxiv,5440,500,11,500,100,True,OK,,470
smallest,False,arxiv,1595,500,11,500,100,True,OK,,469
snapchat,False,arxiv,24,24,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
so,False,arxiv,26275,500,11,500,100,True,OK,,482
socially,False,arxiv,214,214,11,214,100,True,OK,,198
sold,False,arxiv,112,112,11,112,100,True,OK,,106
sole,False,arxiv,171,171,11,171,100,True,OK,,166
somebody,False,arxiv,21,21,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
sometimes,False,arxiv,2190,500,11,500,100,True,OK,,486
somewhat,False,arxiv,1092,500,11,500,100,True,OK,,487
son,False,arxiv,616,500,11,500,100,True,OK,,465
sons,False,arxiv,117,117,11,117,100,True,OK,,117
sony,False,arxiv,22,22,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
sorts,False,arxiv,231,231,11,231,100,True,OK,,218
source,False,arxiv,7872,500,11,500,100,True,OK,,454
south,False,arxiv,441,441,11,441,100,True,OK,,355
space,False,arxiv,21991,500,11,500,100,True,OK,,451
speed,False,arxiv,3732,500,11,500,100,True,OK,,462
spent,False,arxiv,601,500,11,500,100,True,OK,,459
spies,False,arxiv,2,2,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
spotify,False,arxiv,7,7,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
spying,False,arxiv,11,11,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
square,False,arxiv,2000,500,11,500,100,True,OK,,441
st,False,arxiv,4512,500,11,500,100,True,OK,,228
st-century,False,arxiv,2,2,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
stack,False,arxiv,657,500,11,500,100,True,OK,,441
staff,False,arxiv,404,404,11,404,100,True,OK,,354
stages,False,arxiv,2049,500,11,500,100,True,OK,,467
stand,False,arxiv,625,500,11,500,100,True,OK,,475
standing,False,arxiv,480,480,11,480,100,True,OK,,457
started,False,arxiv,1024,500,11,500,100,True,OK,,484
starting,False,arxiv,4084,500,11,500,100,True,OK,,482
statement,False,arxiv,2166,500,11,500,100,True,OK,,467
statements,False,arxiv,1755,500,11,500,100,True,OK,,459
static,False,arxiv,2488,500,11,500,100,True,OK,,466
statistics,False,arxiv,3415,500,11,500,100,True,OK,,468
stay,False,arxiv,711,500,11,500,100,True,OK,,462
steady,False,arxiv,318,318,11,318,100,True,OK,,304
steel,False,arxiv,134,134,11,134,100,True,OK,,122
stepped,False,arxiv,25,25,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
steve,False,arxiv,46,46,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
store,False,arxiv,1914,500,11,500,100,True,OK,,469
strategy,False,arxiv,10637,500,11,500,100,True,OK,,453
streets,False,arxiv,130,130,11,130,100,True,OK,,123
stress,False,arxiv,574,500,11,500,100,True,OK,,462
string,False,arxiv,1893,500,11,500,100,True,OK,,429
stroke,False,arxiv,149,149,11,149,100,True,OK,,134
strong,False,arxiv,5203,500,11,500,100,True,OK,,477
structural,False,arxiv,2982,500,11,500,100,True,OK,,476
structured,False,arxiv,2664,500,11,500,100,True,OK,,473
studied,False,arxiv,3845,500,11,500,100,True,OK,,498
study,False,arxiv,13896,500,11,500,100,True,OK,,472
submarine,False,arxiv,29,29,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
subscription,False,arxiv,164,164,11,164,100,True,OK,,141
substantial,False,arxiv,1147,500,11,500,100,True,OK,,498
succeed,False,arxiv,367,367,11,367,100,True,OK,,360
success,False,arxiv,3822,500,11,500,100,True,OK,,467
suggesting,False,arxiv,652,500,11,500,100,True,OK,,495
suggestions,False,arxiv,540,500,11,500,100,True,OK,,483
summarizing,False,arxiv,244,244,11,244,100,True,OK,,241
summers,False,arxiv,11,11,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
sunny,False,arxiv,70,70,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
support,False,arxiv,7955,500,11,500,100,True,OK,,473
supports,False,arxiv,1792,500,11,500,100,True,OK,,479
sure,False,arxiv,1058,500,11,500,100,True,OK,,489
surface,False,arxiv,1741,500,11,500,100,True,OK,,454
sustainable,False,arxiv,274,274,11,274,100,True,OK,,266
swift,False,arxiv,70,70,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
switch,False,arxiv,1033,500,11,500,100,True,OK,,442
switched,False,arxiv,203,203,11,203,100,True,OK,,183
symbols,False,arxiv,2248,500,11,500,100,True,OK,,446
synthetic,False,arxiv,2775,500,11,500,100,True,OK,,451
systems,False,arxiv,20816,500,11,500,100,True,OK,,456
table,False,arxiv,30389,500,11,500,100,True,OK,,425
tactics,False,arxiv,153,153,11,153,100,True,OK,,143
taking,False,arxiv,4636,500,11,500,100,True,OK,,483
tasks,False,arxiv,17468,500,11,500,100,True,OK,,460
technically,False,arxiv,267,267,11,267,100,True,OK,,261
tells,False,arxiv,470,470,11,470,100,True,OK,,459
tentative,False,arxiv,89,89,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
term,False,arxiv,8007,500,11,500,100,True,OK,,453
terminator,False,arxiv,17,17,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
terms,False,arxiv,14953,500,11,500,100,True,OK,,465
tested,False,arxiv,3203,500,11,500,100,True,OK,,489
testing,False,arxiv,5513,500,11,500,100,True,OK,,468
thanksgiving,False,arxiv,2,2,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
them,False,arxiv,17039,500,11,500,100,True,OK,,482
theme,False,arxiv,264,264,11,264,100,True,OK,,245
themselves,False,arxiv,1533,500,11,500,100,True,OK,,496
theory,False,arxiv,9378,500,11,500,100,True,OK,,455
therapists,False,arxiv,1,1,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
thoughts,False,arxiv,255,255,11,255,100,True,OK,,241
threatened,False,arxiv,23,23,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
threw,False,arxiv,7,7,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
thriving,False,arxiv,15,15,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
timing,False,arxiv,527,500,11,500,100,True,OK,,471
title,False,arxiv,642,500,11,500,100,True,OK,,458
today,False,arxiv,901,500,11,500,100,True,OK,,483
tokens,False,arxiv,2191,500,11,500,100,True,OK,,416
tone,False,arxiv,135,135,11,135,100,True,OK,,120
took,False,arxiv,1067,500,11,500,100,True,OK,,474
totally,False,arxiv,522,500,11,500,100,True,OK,,492
touching,False,arxiv,64,64,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
track,False,arxiv,1761,500,11,500,100,True,OK,,456
traditionally,False,arxiv,487,487,11,487,100,True,OK,,483
train,False,arxiv,7316,500,11,500,100,True,OK,,478
trained,False,arxiv,10366,500,11,500,100,True,OK,,461
transfer,False,arxiv,4301,500,11,500,100,True,OK,,443
transfers,False,arxiv,275,275,11,275,100,True,OK,,265
transit,False,arxiv,172,172,11,172,100,True,OK,,152
transition,False,arxiv,6681,500,11,500,100,True,OK,,458
translate,False,arxiv,704,500,11,500,100,True,OK,,480
trauma,False,arxiv,56,56,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
treat,False,arxiv,1089,500,11,500,100,True,OK,,490
trillions,False,arxiv,24,24,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
trolls,False,arxiv,25,25,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
trust,False,arxiv,2168,500,11,500,100,True,OK,,428
try,False,arxiv,2100,500,11,500,100,True,OK,,485
tumor,False,arxiv,258,258,11,258,100,True,OK,,211
tweets,False,arxiv,938,500,11,500,100,True,OK,,430
type,False,arxiv,12592,500,11,500,100,True,OK,,434
typically,False,arxiv,4818,500,11,500,100,True,OK,,490
uber,False,arxiv,100,100,11,100,100,True,OK,,92
ultimate,False,arxiv,363,363,11,363,100,True,OK,,357
ultimately,False,arxiv,689,500,11,500,100,True,OK,,493
undercut,False,arxiv,41,41,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
undermining,False,arxiv,28,28,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
unexpected,False,arxiv,442,442,11,442,100,True,OK,,429
unfairly,False,arxiv,23,23,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
unintended,False,arxiv,110,110,11,110,100,True,OK,,107
universe,False,arxiv,763,500,11,500,100,True,OK,,460
unnecessary,False,arxiv,506,500,11,500,100,True,OK,,494
unreliable,False,arxiv,301,301,11,301,100,True,OK,,294
until,False,arxiv,4376,500,11,500,100,True,OK,,474
unwanted,False,arxiv,158,158,11,158,100,True,OK,,158
update,False,arxiv,7151,500,11,500,100,True,OK,,431
updated,False,arxiv,2971,500,11,500,100,True,OK,,480
upend,False,arxiv,4,4,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
upgrade,False,arxiv,72,72,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
urban,False,arxiv,711,500,11,500,100,True,OK,,449
uses,False,arxiv,9638,500,11,500,100,True,OK,,476
using,False,arxiv,58705,500,11,500,100,True,OK,,469
usual,False,arxiv,1382,500,11,500,100,True,OK,,487
vaccine,False,arxiv,103,103,11,103,100,True,OK,,93
value,False,arxiv,33109,500,11,500,100,True,OK,,410
variants,False,arxiv,2387,500,11,500,100,True,OK,,477
variety,False,arxiv,2781,500,11,500,100,True,OK,,488
varying,False,arxiv,2374,500,11,500,100,True,OK,,477
venture,False,arxiv,58,58,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
venue,False,arxiv,85,85,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
verification,False,arxiv,899,500,11,500,100,True,OK,,446
versions,False,arxiv,1834,500,11,500,100,True,OK,,475
versus,False,arxiv,1304,500,11,500,100,True,OK,,460
veteran,False,arxiv,7,7,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
victoria,False,arxiv,40,40,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
victory,False,arxiv,57,57,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
video,False,arxiv,4192,500,11,500,100,True,OK,,435
violations,False,arxiv,317,317,11,317,100,True,OK,,300
viral,False,arxiv,97,97,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
virginia,False,arxiv,50,50,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
virtual,False,arxiv,1824,500,11,500,100,True,OK,,443
visible,False,arxiv,1211,500,11,500,100,True,OK,,457
vision,False,arxiv,3345,500,11,500,100,True,OK,,472
visits,False,arxiv,459,459,11,459,100,True,OK,,419
voice,False,arxiv,640,500,11,500,100,True,OK,,447
voting,False,arxiv,1568,500,11,500,100,True,OK,,435
vulnerable,False,arxiv,531,500,11,500,100,True,OK,,466
waiting,False,arxiv,556,500,11,500,100,True,OK,,456
walks,False,arxiv,418,418,11,418,100,True,OK,,364
wants,False,arxiv,469,469,11,469,100,True,OK,,450
warning,False,arxiv,246,246,11,246,100,True,OK,,159
watchdog,False,arxiv,17,17,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
water,False,arxiv,985,500,11,500,100,True,OK,,403
wear,False,arxiv,92,92,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
websites,False,arxiv,368,368,11,368,100,True,OK,,337
wednesday,False,arxiv,16,16,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
